,JobTitle,Require
6936,BACKEND,"KUBERNETES,APACHE"
6937,DATA,"SPARK,TABLEAU,MONGODB,JAVA"
6938,DATA,"MYSQL, ORACLE, LINUX, VMWARE"
6939,PHP,"MVC,JQUERY"
6940,BUSINESS ANALYST,"MONGODB,POWER BI,JAVASCRIPT,VISIO"
6941,PHP,"CSS,MYSQL,JAVASCRIPT,AJAX,SQL"
6942,GAME,"GAMES, UNITY"
6943,DEVOPS,"LINUX,DEVOPS,CI/CD"
6944,FULLSTACK," JAVA,  .NET, JAVASCRIPT"
6945,BUSINESS ANALYST," SCRUM,  BUSINESS ANALYST, ENGLISH"
6946,TESTER," SQL,  QA QC, TESTER"
6947,SOFTWARE,".NET, JAVA, PHP"
6948,BUSINESS ANALYST," PYTHON,  BUSINESS ANALYST, ENGLISH"
6949,FULLSTACK,"GITHUB,GIT,NODEJS,LINUX,TAILWIND,MONIT"
6950,FULLSTACK,"FULL-STACK, PYTHON, JAVASCRIPT, IOTING"
6951,FULLSTACK,"VUEJS,C#,ASP.NET"
6952,SOFTWARE,".NET, JAVASCRIPT, C#"
6953,TESTER," TESTER,  QA QC, ENGLISH"
6954,DATABASE ADMINISTRATOR,"ORACLE, DATABASE"
6955,UI/UX DESIGNER,"HTML,CSS,FIGMA,ADOBE XD,PHOTOSHOP,XML"
6956,DATA ANALYST,"POWER BI,SAS,GITHUB,C/C++,SQL,JAVA"
6957,PHP," PHP, OOP"
6958,.NET,"JAVASCRIPT,C#,HTML & CSS,ASP.NET MVC,.NET CORE"
6959,.NET,"AZURE,ASP.NET,.NET CLI,REDIS"
6960,.NET,"ASP.NET,CI/CD,.NET CLI,REST,SQL"
6961,SYSTEM ADMIN,"IT SUPPORT, SYSTEM ADMIN, SYSTEM"
6962,JAVA,"ORACLE, JAVA, POSTGRESQL"
6963,SOFTWARE,"JAVASCRIPT,GOLANG,R,RUBY,C#,SQL"
6964,FULLSTACK,"MONIT,AWS"
6965,SECURITY," SYSTEM ADMIN,  LINUX, JAVA"
6966,BACKEND,"APACHE,CI/CD,GOLANG,RUST"
6967,SOFTWARE,".NET,SQL,ANGULAR"
6968,DATABASE ADMINISTRATOR,"AGILE, DATABASE, ORACLE"
6969,DATA," SQL,  DATABASE, AWS"
6970,TESTER,"PYTHON,C#"
6971,BUSINESS ANALYST,"SPSS,VISIO,POWER BI,MONGODB"
6972,JAVA,"SCALA,CSS,HTML,SQL,KOTLIN,JSON"
6973,RUBY,"RUBY,SCRUM,RUBY ON RAILS"
6974,GAME,"UNITY,GAME,GAME MOBILE"
6975,BUSINESS ANALYST," SQL,  BUSINESS ANALYST, DATABASE"
6976,PRODUCT MANAGER,"PRODUCT MANAGER,UI-UX,ENGLISH"
6977,FRONTEND," ENGLISH,  REACTJS, JAVASCRIPT"
6978,TESTER,"API, QA/QC, SCRUM, SELENIUM, AUTOMATION QA"
6979,FRONTEND," TYPESCRIPT,  REACTJS, JAVASCRIPT"
6980,FULLSTACK," DEVOPS,  GOLANG, ENGLISH"
6981,DATABASE ADMINISTRATOR,"DATABASE,SQL"
6982,MOBILE,"KOTLIN,JAVASCRIPT,JAVA,RUST,C#"
6983,PYTHON,"PYTHON,GROOVY,LINUX"
6984,CLOUD,"AZURE, CLOUD"
6985,BUSINESS ANALYST," AGILE, BUSINESS ANALYST"
6986,FULLSTACK,"PYTHON,REACTJS,DJANGO"
6987,BACKEND," JAVA,  .NET, ASP.NET"
6988,SOFTWARE,"JAVA, ANDROID, LINUX, EMBEDDED, MOBILE"
6989,FRONTEND,"JAVASCRIPT,NODEJS,HTML & CSS,TYPESCRIPT"
6990,BUSINESS ANALYST,"BUSINESS ANALYST,DATABASE,AGILE"
6991,GAME,"HTML5,LUA,GOLANG,DART,C++"
6992,BUSINESS ANALYST,"EXCEL,SQL,TABLEAU,PYTHON,MONGODB,R"
6993,FRONTEND,"GIT,GRAPHQL"
6994,FRONTEND," JAVASCRIPT,  REACTJS, TYPESCRIPT"
6995,FULLSTACK,"PHP,JAVA,JAVASCRIPT,NODEJS,FULL-STACK,HTML & CSS"
6996,UI/UX DESIGNER,"PHOTOSHOP,HTML,SKETCH,XML,FIGMA"
6997,PHP,"LARAVEL, MYSQL, PHP"
6998,PHP,"ANGULAR, PHP, LARAVEL"
6999,DATA,"PYTHON,LINUX,C++"
7000,FRONTEND,"ANGULAR,GRAPHQL,TYPESCRIPT"
7001,SYSTEM ADMIN," SYSTEM,  SYSTEM ADMIN, IT SUPPORT"
7002,UI/UX DESIGNER,"FIGMA,HTML,CSS,XML,SKETCH,JAVASCRIPT"
7003,BACKEND,"PHP, NODEJS, RUBY ON RAILS"
7004,PHP,"JAVASCRIPT,AJAX,PHP,MVC,JQUERY,LINUX"
7005,UI/UX DESIGNER,"XML,HTML,JAVASCRIPT"
7006,TESTER,"AUTOMATION TEST,TESTER"
7007,DEVOPS,"BASH,POWERSHELL"
7008,BACKEND,"TYPESCRIPT, RUBY, NODEJS"
7009,FULLSTACK,".NET,ASP.NET,C#"
7010,DATA ANALYST,"R,SAS,SCALA,JULIA"
7011,SCRUM MASTER," ENGLISH,  SCRUM, AGILE"
7012,BACKEND,"PYTHON,GIT"
7013,BACKEND,"J2EE, SPRING, JAVA"
7014,NETWORK,"NETWORKING,IT SUPPORT,ENGLISH"
7015,MOBILE,"JAVA,C#,SCALA,JAVASCRIPT,RUST"
7016,JAVA,"GROOVY,SCALA,JSON,SQL,HTML,MAVEN"
7017,BUSINESS ANALYST,"BUSINESS ANALYST,ENGLISH,SCRUM"
7018,MOBILE," GIT,  SWIFT, IOS,  ENGLISH - GOOD,  XCODE,  MOBILE,  COCOA TOUCH"
7019,DATA,"SNOWFLAKE,JAVA,APACHE,GOLANG,PYTHON"
7020,DEVOPS,"PHP,PERL,POWERSHELL,GOLANG,JAVA"
7021,PYTHON," LINUX,  PYTHON, GROOVY"
7022,BUSINESS ANALYST,"SPSS,JAVASCRIPT,MONGODB"
7023,FULLSTACK,"ASP.NET, REACTJS, PHP"
7024,JAVA,"GROOVY,JAVASCRIPT,APACHE"
7025,BACKEND,"CI/CD,PHP,APACHE"
7026,.NET,"DOCKER,ASP.NET,AZURE,C#,GIT"
7027,FULLSTACK," GOLANG,  SQL, NOSQL,  BACK-END,  RESTFUL API"
7028,FRONTEND," TYPESCRIPT,  REACTJS, HTML5"
7029,SOFTWARE,"GOLANG,JAVASCRIPT,REACTJS"
7030,FULLSTACK," ANGULAR,  .NET, ASP.NET"
7031,FRONTEND,"NEXTJS,GITHUB"
7032,TESTER,"RUBY,JAVASCRIPT,PHP"
7033,DEVOPS,"ENGLISH, AGILE, DEVOPS"
7034,GAME,"LUA,C,C#,HTML5"
7035,FRONTEND,"TYPESCRIPT, JAVASCRIPT, ANGULAR"
7036,GAME," DESIGNER,  GAMES, UNITY"
7037,DATA,"POWER BI,TABLEAU,SNOWFLAKE,PYTHON,APACHE"
7038,BACKEND,"NODEJS,JAVASCRIPT,MYSQL"
7039,TESTER,"C#,KOTLIN,JAVA,PYTHON,RUBY"
7040,.NET," C#,  .NET, NOSQL"
7041,DEVOPS,"PHP,PUPPET"
7042,JAVA,"HTML,KOTLIN,MAVEN,JAVASCRIPT,GROOVY"
7043,PHP,"JAVASCRIPT, PHP, WORDPRESS"
7044,DEVOPS,"SYSTEM, AZURE, DEVOPS"
7045,BACKEND,"SQL, JAVA, .NET"
7046,BACKEND,"SQL,SOAP,NOSQL,RUST,GIT,APACHE"
7047,DEVOPS,"DEVOPS,ITIL/ITSM"
7048,DEVOPS,"DEVOPS,AWS,SYSTEM"
7049,DEVOPS,"PUPPET,BASH,POWERSHELL,RUBY,PHP,SQL"
7050,PHP,"YII, OOP, PHP, LARAVEL, WORDPRESS"
7051,PHP,"DESIGNER,PHP,MYSQL"
7052,FRONTEND,"VITE,JAVASCRIPT,TYPESCRIPT"
7053,MOBILE,"OBJECTIVE C,KOTLIN,SWIFT"
7054,BACKEND,"PHP,KUBERNETES,PYTHON,NOSQL,RUST,APACHE"
7055,BACKEND," ENGLISH,  GOLANG, JAVA"
7056,.NET,".NET, ASP.NET, SQL"
7057,PROJECT MANAGER,"PROJECT LEADER, ENGLISH, PROJECT MANAGER, PROJECT COORDINATOR"
7058,BACKEND,"ENGLISH, JAVA, GOLANG"
7059,SOFTWARE,"C#,RUBY,C++,GOLANG"
7060,FRONTEND,"VUEJS,CSS,HTML,VITE,NPM,GRAPHQL"
7061,DATA,"KAFKA,GOLANG,MONGODB,POWER BI"
7062,DEVOPS,"DEVOPS,LINUX"
7063,UI/UX DESIGNER,"SKETCH,PHOTOSHOP,FIGMA"
7064,BACKEND,"NODEJS,JAVASCRIPT"
7065,BACKEND,"APACHE,CI/CD"
7066,FULLSTACK,"NODEJS,REDIS,JWT,REACTJS,AWS,TAILWIND"
7067,PRODUCT MANAGER,"PRODUCT MANAGER, PRODUCT MANAGER"
7068,DATA,"GOLANG,KAFKA,SPARK,JAVA,APACHE,SQL"
7069,JAVA,"SCALA,SQL,KOTLIN,GROOVY"
7070,GAME,"C#,C,HTML5,PYTHON,JAVASCRIPT,DART"
7071,MOBILE,"C++,RUBY,PYTHON"
7072,MOBILE,"KOTLIN, IOS, SWIFT"
7073,FULLSTACK,"REDIS,REACTJS,LINUX,JWT"
7074,DEVOPS,"DEVOPS,AZURE,CI/CD,KUBERNETES"
7075,FULLSTACK,"VUEJS, AGILE, PHP"
7076,FULLSTACK,"AWS,TAILWIND,MONIT,POSTGRESQL,JWT,GIT"
7077,TESTER,"PHP,C#,PYTHON,KOTLIN,JAVASCRIPT,RUBY"
7078,UI/UX DESIGNER,"HTML,FIGMA,ADOBE XD,PHOTOSHOP"
7079,SOFTWARE,"R,GOLANG,SQL,JAVASCRIPT,C++"
7080,TESTER,"QA QC,AUTOMATION TEST,TESTER"
7081,JAVA," SCRUM,  AGILE, JAVA,  JAVA SPRING BOOT"
7082,PROJECT MANAGER,"PROJECT MANAGER, EMBEDDED, C++"
7083,DEVOPS,"PERL,JAVA,BASH,PYTHON,PUPPET"
7084,MOBILE,"ANDROID,KOTLIN,JAVA"
7085,MOBILE,"JAVA,RUST,REACT NATIVE,SWIFT,DART,C#"
7086,UI/UX DESIGNER,"UX/UI DESIGN,GRAPHIC DESIGN,PRODUCT,WEB DESIGN"
7087,DATA,"PYTHON, DATABASE, JAVA"
7088,JAVA,"J2EE, JAVA, SQL"
7089,FULLSTACK,"GITHUB,LINUX,MONIT,GIT,NODEJS,TAILWIND"
7090,SOFTWARE,"OOP, PYTHON, DJANGO"
7091,BACKEND," LARAVEL,  PHP, RUBY"
7092,FULLSTACK,"MONIT,GIT,REACTJS,LINUX,POSTGRESQL,JWT"
7093,SOFTWARE,"LARAVEL, JAVA, PHP"
7094,UI/UX DESIGNER,"SKETCH,CSS,JAVASCRIPT"
7095,GAME,"UI-UX, GAMES, DESIGNER"
7096,DATA ANALYST,"PYTHON,SCALA,SQL,POWER BI,SAS"
7097,JAVA,"SCALA,JAVASCRIPT,APACHE,SQL"
7098,BUSINESS ANALYST,"POWERSHELL,R,SQL"
7099,DATA,"C++, C LANGUAGE, PYTHON"
7100,BUSINESS ANALYST,"BUSINESS ANALYST, AGILE, DATA ANALYST"
7101,SOFTWARE," SOFTWARE,  JAVA, .NET"
7102,FULLSTACK,"JAVA, PHP, .NET"
7103,DATA,"AWS, DATABASE, SQL"
7104,FRONTEND,"ANGULAR,JAVASCRIPT,AGILE"
7105,PHP,"MVC, LARAVEL, PHP"
7106,DEVOPS,"GOLANG,PYTHON,RUBY,PHP,PERL"
7107,DATA ANALYST,"GITHUB,JAVA,SCALA,MATLAB"
7108,.NET,".NET, MVC, .NET CORE, ENTITY FRAMEWORK"
7109,FRONTEND," NODEJS,  JAVASCRIPT, VUEJS"
7110,SYSTEM ADMIN,"DATA ANALYST, SYSTEM, SYSTEM ADMIN"
7111,JAVA," JAVA, PROJECT MANAGER"
7112,SOFTWARE,"PYTHON, TEAM LEADER, JAVA"
7113,JAVA," POSTGRESQL,  JAVA, SPRING"
7114,FRONTEND,"JAVASCRIPT, REACTJS"
7115,DEVOPS,"SQL,JAVA,C,GOLANG"
7116,FRONTEND,"ANGULAR, VUEJS, JAVASCRIPT"
7117,FRONTEND,"REACTJS,GITHUB"
7118,MOBILE,"SCALA,REACT NATIVE,RUST,C++,JAVASCRIPT,SWIFT"
7119,SOFTWARE," REACTJS,  JAVA, GOLANG"
7120,FRONTEND,"CSS,JAVASCRIPT,GRAPHQL,REACTJS,GITHUB"
7121,SOFTWARE,".NET, C#, ASP.NET"
7122,TESTER," AGILE,  TESTER, QA QC"
7123,BUSINESS ANALYST,"BUSINESS ANALYST, CRM (SAP, PL/SQL"
7124,PROJECT MANAGER,"JAPANESE, PROJECT MANAGER, AGILE"
7125,SOFTWARE,"ENGLISH, C LANGUAGE, EMBEDDED"
7127,SOFTWARE,"REACT JS, SHAREPOINT, JAVASCRIPT, .NET CORE, ASP.NET MVC"
7128,FRONTEND,"TYPESCRIPT,NPM,ANGULAR,JAVASCRIPT,VITE"
7129,CLOUD," AZURE,  CLOUD, AWS"
7130,SOFTWARE ARCHITECT,"GOLANG,WEB,DOCKER,TECHNICAL MANAGER,CI/CD"
7131,FULLSTACK,"ASP.NET, .NET, ANGULAR"
7132,TESTER,"KOTLIN,C#"
7133,SOFTWARE,"C++,JAVA,PYTHON"
7134,FULLSTACK,"ANGULAR, SQL, JAVA"
7135,MOBILE,"REACT NATIVE,C#"
7136,BUSINESS ANALYST,"BUSINESS ANALYST,TESTER,ERP"
7137,TESTER,"QA QC, ENGLISH"
7138,GAME,"C++,LUA,JAVA,GOLANG"
7139,FRONTEND,"HTML5,UI-UX,CSS"
7140,MOBILE,"C++,SWIFT,REACT NATIVE,JAVASCRIPT,C#"
7141,DEVOPS,"PHP,LINUX,MYSQL,CODEIGNITER,DEVOPS,WEB"
7142,SOFTWARE,"C#,JAVASCRIPT,SQL,JAVA,GOLANG"
7143,JAVA,"JSON,GROOVY,MAVEN"
7144,GAME,"UNITY,UI-UX,GAMES"
7145,DATA ANALYST,"R,SCALA,GITHUB,POWER BI,SAS"
7146,FULLSTACK,"JAVASCRIPT,NODEJS,FULL-STACK,REACT,TYPESCRIPT"
7147,FRONTEND,"ANGULARJS,JAVA"
7148,FRONTEND,"ANGULAR,NEXTJS,NPM,REACTJS,CSS,GITHUB"
7149,DATA,"PYTHON,JAVA,ENGLISH"
7150,RUBY,"SCRUM, RUBY, RUBY ON RAILS"
7151,TESTER," AGILE,  TESTER, SQL"
7152,PHP,"MYSQL,AJAX,HTML"
7153,PRODUCT MANAGER,"PRODUCT MANAGER,ENGLISH,DATABASE"
7154,CLOUD,"AWS, CLOUD"
7155,JAVA,"JAVA SPRING, JAVA"
7156,.NET,"ASP.NET,MICRO-SERVICES,GITLAB,GITHUB,GIT,REDIS"
7157,RUBY," POSTGRESQL,  RUBY ON RAILS, MYSQL"
7158,BACKEND,"BACK-END, PHP, AWS, NESTJS"
7159,PHP,"HTML5, PHP, JAVASCRIPT"
7160,BACKEND,"GIT,RUST,DOCKER,APACHE,KUBERNETES,CI/CD"
7161,DEVOPS," DEVOPS, CLOUD"
7162,BACKEND,"CI/CD,GOLANG,PYTHON,SQL,RUST"
7163,BUSINESS ANALYST,"UI-UX, BUSINESS ANALYST, PRODUCT MANAGER"
7164,SYSTEM ADMIN," SYSTEM,  SYSTEM ADMIN, LINUX"
7165,SOFTWARE ARCHITECT,".NET, TEAM LEADER, SOFTWARE ARCHITECT"
7166,JAVA,"JAVASCRIPT,CSS,HTML,MAVEN"
7167,DATA SCIENTIST," PYTHON,  DATABASE, SQL"
7168,UI/UX DESIGNER,"JAVASCRIPT,PHOTOSHOP,HTML,FIGMA,XML"
7169,RUBY,"MYSQL, RUBY ON RAILS, POSTGRESQL"
7170,BACKEND," NODEJS, NOSQL"
7171,FRONTEND,"VUEJS,GITHUB,NPM,TYPESCRIPT,HTML,VITE"
7172,FULLSTACK,"REACTJS, PYTHON, DJANGO"
7173,SOFTWARE,"ASP.NET,.NET,C#"
7174,C++,"C++,DESIGNER,C#, ACCEPTED"
7175,JAVA,"JAVA, ORACLE, JAVA SPRING BOOT"
7176,PHP,"PHP,CSS,HTML,DRUPAL"
7177,DATA,"AWS, DATA, CLOUD, IT SECURITY, NETWORK"
7178,.NET,"C#, ASP.NET, OOP, .NET, MVC, BACK-END, .NET CORE"
7179,.NET,".NET CLI,GITLAB,GITHUB,REDIS,GIT"
7180,MOBILE,"KOTLIN,PYTHON,C++"
7181,SYSTEM,"CLOUD,SYSTEM,AWS, ACCEPTED"
7182,RUBY,"RUBY ON RAILS,SQL,TEAM LEADER"
7183,BUSINESS ANALYST,"SPSS,SQL,VISIO,VBA,SAS"
7184,JAVA,"GROOVY,MAVEN,HTML,KOTLIN"
7185,PHP,"JQUERY,MVC,JAVASCRIPT,MYSQL,AJAX"
7186,SOFTWARE,"MVC, C#, ASP.NET, .NET, SQL, .NET CORE"
7187,MOBILE,"RUBY,C#,PYTHON,C++"
7188,PROJECT MANAGER,"ENGLISH, PROJECT MANAGER, SOFTWARE, AGILE & SCRUM, PROBLEM SOLVING SKILL"
7189,BACKEND,"GOLANG,PYTHON,APACHE"
7190,.NET,"ASP.NET CORE, ASP.NET"
7191,SOFTWARE,"JAVA,RUBY,PYTHON,C++,C#,JAVASCRIPT"
7192,UI/UX DESIGNER,"PHOTOSHOP,XML,JAVASCRIPT,CSS,ADOBE XD"
7193,SYSTEM ADMIN,"MYSQL, SYSTEM ADMIN, LINUX"
7194,BACKEND,"PHP,JAVA,JAVASCRIPT,PYTHON,NODEJS,GOLANG,BACK-END"
7195,GAME,"PYTHON,JAVASCRIPT,C++,GOLANG,JAVA,DART"
7196,FRONTEND,"CSS,JAVASCRIPT,GRAPHQL"
7197,C/C++," C LANGUAGE,  TESTER, EMBEDDED"
7198,BUSINESS ANALYST," BUSINESS ANALYST, PRODUCT MANAGER"
7199,FULLSTACK,"REACTJS, FULL-STACK, NODEJS"
7200,SOFTWARE,"C++, EMBEDDED, LINUX"
7201,SOLUTION ARCHITECT," SOLUTION ARCHITECT,  JAVA, AWS"
7202,TESTER,"C#,KOTLIN,JAVA,RUBY"
7203,FRONTEND,"HTML5, CSS, REACTJS"
7204,DEVOPS,"RUBY,C,GOLANG,JAVA,PYTHON,PHP"
7205,MOBILE,"REACT NATIVE,TYPESCRIPT,CSS"
7206,DEVOPS,"PHP,BASH"
7207,SOFTWARE," C++,  .NET, JAVA"
7208,JAVA,"SPRING, POSTGRESQL, JAVA"
7209,DATA,"JAVA,SNOWFLAKE,SPARK,KAFKA"
7210,UI/UX DESIGNER,"ADOBE XD,SKETCH,XML,PHOTOSHOP"
7211,SOFTWARE,"JAVA, .NET, JAVASCRIPT"
7212,DATA,"APACHE,PYTHON,SNOWFLAKE,TABLEAU,GOLANG,POWER BI"
7213,SOFTWARE,"R,PYTHON,C#,JAVA,C++"
7214,DEVOPS," AWS,  DEVOPS, ENGLISH"
7215,TESTER,"C LANGUAGE, EMBEDDED, TESTER"
7216,BACKEND,"PHP,SQL,CI/CD,GIT"
7217,DEVOPS,"JAVA,BASH,RUBY"
7218,DATA ANALYST,"R,JAVA,C/C++,POWER BI,GITHUB"
7219,MOBILE,"ANDROID,IOS,ENGLISH"
7220,PROJECT MANAGER,IT COMMUNICATOR
7221,.NET,".NET CLI,GITLAB,REDIS,CI/CD,ASP.NET"
7222,JAVA,"KOTLIN,JAVA,HTML,MAVEN,CSS,JSON"
7223,UI/UX DESIGNER,"PHOTOSHOP,XML,HTML,CSS"
7224,TESTER,"TESTER,SCRUM,QA QC"
7225,JAVA,"DESIGN PATTERNS, JAVA, OOP, JAVA CORE"
7226,DEVOPS,"JAVASCRIPT,PYTHON,C,RUBY"
7227,BACKEND,"SQL, NODEJS, MYSQL"
7228,DATA,"SQL,POWER BI,SNOWFLAKE,POSTGRESQL,MONGODB,APACHE"
7229,TESTER,"QA QC,ENGLISH,JAVA"
7230,MOBILE,"REACT NATIVE,RUST,KOTLIN,JAVA,SCALA,JAVASCRIPT"
7231,PHP," JAVASCRIPT,  PHP, HTML5"
7232,DEVOPS,"AWS, DEVOPS, CLOUD, SITE RELIABILITY, TERRAFORM, CI/CD"
7233,FRONTEND,"JAVASCRIPT, MAGENTO, PHP, GIT, SQL, FULL-STACK, AWS, REACTJS, AGILE & SCRUM"
7234,FRONTEND,"ANGULAR, TYPESCRIPT, JAVASCRIPT"
7235,BACKEND,"PHP, JAVA, PYTHON"
7236,GAME,"PYTHON,LUA,GOLANG,HTML5"
7237,SOFTWARE,"JAVASCRIPT,PYTHON"
7238,BUSINESS ANALYST,"BUSINESS ANALYST, PRODUCT MANAGER, MANAGER"
7239,UI/UX DESIGNER,"SKETCH,XML,CSS,ADOBE XD,PHOTOSHOP,FIGMA"
7240,DEVOPS,"ENGLISH, DEVOPS, AWS"
7241,BUSINESS ANALYST,"POWER BI,PYTHON"
7242,FRONTEND,"JAVASCRIPT,CSS,REACTJS"
7243,PHP,"MYSQL, LARAVEL, PHP"
7244,SOFTWARE,"ORACLE, PHP, JAVA, MYSQL, .NET, C#, SPRING, STRUTS, SOFTWARE, POSTGRESQL"
7245,SOFTWARE,"SQL,JAVA,R,C#,RUBY,GOLANG"
7246,SYSTEM ADMIN," SYSTEM ADMIN,  NETWORKING, SYSTEM"
7247,SOFTWARE,"R,GOLANG,PYTHON"
7248,SOFTWARE,"NETWORKING,C++,LINUX, ACCEPTED"
7249,BACKEND,"GOLANG,JAVA,ENGLISH"
7250,DATA," .NET,  DATABASE, GOLANG"
7251,BUSINESS ANALYST," TESTER,  BUSINESS ANALYST, SQL"
7252,FULLSTACK,"TAILWIND,AWS,REACTJS"
7253,DATA SCIENTIST," DATA ANALYST, PYTHON"
7254,SOFTWARE,"R,SQL,JAVA,C++,RUBY,PYTHON"
7255,TESTER,"JAVASCRIPT,QA,QC,TESTER,AUTOMATION TESTER,MANUAL TESTER"
7256,DEVOPS,"REST API, PYTHON, DEVOPS, CLOUD"
7257,SOFTWARE," BRIDGE SE,  JAPANESE - N2, BRSE"
7258,.NET,"GIT,.NET CLI,REDIS,ASP.NET"
7259,MOBILE,"IOS, SWIFT, OBJECTIVE-C, MOBILE"
7260,DATABASE ADMINISTRATOR,"SQL, MYSQL, DATABASE"
7261,MOBILE,"DART,RUBY,PYTHON,RUST"
7262,JAVA,"SCALA,JSON,SQL,CSS"
7263,SOFTWARE,"GOLANG,PYTHON"
7264,FULLSTACK,"REACTJS, JAVASCRIPT, RUBY"
7265,DATA," JAVA,  PYTHON, GOLANG"
7266,FRONTEND,"TYPESCRIPT,GIT,ANGULAR,REACTJS,VITE"
7267,TESTER,"QA QC, TESTER, SQL"
7268,PROJECT MANAGER,"AGILE,PROJECT MANAGER"
7269,SOFTWARE ARCHITECT,"SOFTWARE ARCHITECT, TEAM LEADER, GOLANG"
7270,TESTER," AGILE & SCRUM,  SQL, TESTER,  QA/QC"
7271,BUSINESS ANALYST,"JAVASCRIPT,SQL,SPSS,POWER BI,SAS,PYTHON"
7272,PHP,"MVC,MYSQL,LINUX,CSS,JQUERY"
7273,SOFTWARE ARCHITECT," SPRING,  JAVA, SOFTWARE ARCHITECT"
7274,TESTER,"PYTHON,PHP,JAVA,KOTLIN,RUBY,C#"
7275,DATA ANALYST,"GITHUB,R,JAVA,JULIA,JAVASCRIPT,PYTHON"
7276,DATA,"TABLEAU,POWER BI"
7277,GAME,"JAVASCRIPT,DART,C#,C++,LUA,PYTHON"
7278,.NET," C#,  ASP.NET, .NET"
7279,PHP,"LINUX,HTML,JAVASCRIPT,MYSQL,AJAX,MVC"
7280,FRONTEND,"REACT NATIVE,VUEJS,REACTJS"
7281,TESTER,"TESTER,QA QC,ANDROID"
7282,FRONTEND,"CSS,JAVASCRIPT,HTML,FRONT-END,ANGULAR"
7283,SOFTWARE," PROJECT MANAGER,  BRIDGE, JAPANESE"
7284,DEVOPS,"SQL,C,POWERSHELL,PERL,RUBY"
7285,CLOUD,"VMWARE, CISCO, CLOUD, CCNP, MCSA"
7286,PHP,"WORDPRESS,MYSQL,PHP"
7287,DEVOPS,"JAVASCRIPT,RUBY,BASH,PUPPET"
7288,DEVOPS,"BASH,PUPPET,POWERSHELL,JAVASCRIPT,GOLANG"
7289,SOFTWARE," ENGLISH,  JAVASCRIPT, JAVA"
7290,UI/UX DESIGNER,"ADOBE XD,CSS,PHOTOSHOP,HTML,SKETCH,XML"
7291,SOFTWARE,"JAVA, .NET, TEAM LEADER"
7292,DATA,"SNOWFLAKE,POWER BI,PYTHON,SPARK,MONGODB"
7293,JAVA,"APACHE,HTML,SCALA"
7294,JAVA," POSTGRESQL,  JAVA, ORACLE"
7295,TESTER," MANUAL TESTER,  ENGLISH, MANUAL TEST"
7296,IT HELPDESK,"PYTHON, IT SUPPORT, MYSQL"
7297,DATA,"CLOUD, AWS, DATA, IT SECURITY, NETWORK"
7298,SOFTWARE,"JAVASCRIPT,C++,RUBY"
7299,JAVA,"MAVEN,APACHE,HTML,JAVA,GROOVY,SCALA"
7300,JAVA,"MAVEN,SCALA,CSS,SQL"
7301,BUSINESS ANALYST,"ENGLISH,BUSINESS ANALYST"
7302,TECHNICAL MANAGER,"NODEJS, PROJECT MANAGER, PROJECT LEADER, VUEJS, TECHNICAL MANAGER"
7303,FULLSTACK," JAVA,  GOLANG, PHP"
7304,TESTER,"AUTOMATION TESTER,SQA,TEST,ENGLISH SKILLS"
7305,FULLSTACK,"AWS,RESTFUL APIS,LINUX,POSTGRESQL,NODEJS,MONIT"
7306,TESTER,"QA QC, TESTER, ENGLISH"
7307,FULLSTACK,"C#, JAVASCRIPT, .NET, AZURE, DEVOPS"
7308,DATA,"DATABASE,PYTHON,SCALA"
7309,DATA ANALYST,"JULIA,JAVASCRIPT,SAS,R,GITHUB"
7310,DATA ANALYST,"JAVA,SCALA,C/C++,PYTHON,JAVASCRIPT,JULIA"
7311,DATA ANALYST,"PYTHON,JAVASCRIPT,R,JULIA,C/C++,SCALA"
7312,JAVA,"JAVA,SPRING,J2EE"
7313,SOFTWARE,"PROJECT MANAGER, JAVA, PYTHON, BRSE, C/C++, .NET"
7314,.NET,"MICRO-SERVICES,CI/CD,ASP.NET,GIT,SQL,DOCKER"
7315,GAME,"C#, UNITY, ANDROID, GAME MOBILE, UNITY3D, UNITY2D"
7316,DATA,"PYTHON,MONGODB,JAVA,KAFKA"
7317,SOFTWARE,"SQL,C++,JAVASCRIPT,C#,RUBY,R"
7318,UI/UX DESIGNER,"PHOTOSHOP,XML,SKETCH,JAVASCRIPT"
7319,BACKEND,"SCALA, GOLANG, PYTHON"
7320,DATA,"JAVA,APACHE,POWER BI,MONGODB,POSTGRESQL"
7321,PROJECT MANAGER,"AGILE, TEAM LEADER, PROJECT MANAGER"
7322,BACKEND,"SOFTWARE ARCHITECT, GOLANG"
7323,DATA ANALYST,"MATLAB,C/C++,POWER BI,R,JULIA,SCALA"
7324,SOFTWARE," WEB APPLICATION,  ASP.NET, IT SUPPORT,  ASP.NET CORE"
7325,FULLSTACK,"LINUX,GITHUB,GIT,TAILWIND"
7326,GAME,"UI-UX, UNITY, GAMES"
7327,SOFTWARE ARCHITECT,"AWS, SOFTWARE ARCHITECT"
7328,FULLSTACK,"PHP,LARAVEL,FULL-STACK,ANGULAR"
7329,BACKEND,"KOTLIN,PHP,JAVA"
7330,MOBILE,"PYTHON,SWIFT,DART,C++,JAVASCRIPT"
7331,FULLSTACK," HTML5,  JAVASCRIPT, NODEJS"
7332,GAME," COCOS2D-X,  COCOS2D, GIT,  JSON/XML,  GAME"
7333,GAME,"UNITY,GAMES"
